user_input,reference_contexts,reference,persona_name,query_style,query_length,synthesizer_name
"Elon Musk의 560억 달러 급여 패키지가 델라웨어 법원에서 부적절한 이사회 승인 이유로 거부된 사건과, 그가 2008년에 Tesla의 CEO가 된 배경을 포함하여 Tesla의 주요 차량 모델과 회사 설립 역사를 어떻게 연결할 수 있나요?","['<1-hop>\n\n2024년 12월, 델라웨어 법원은 부적절한 이사회 승인을 이유로 Elon Musk의 560억 달러 급여 패키지를 거부했습니다.\n\n## 자동차 제품 및 서비스\n\n2024년 11월 현재 Tesla는 Model S, Model X, Model 3, Model Y, Semi 및 Cybertruck의 6가지 차량 모델을 제공합니다. 다음은 Tesla 모델 목록입니다.', '<2-hop>\n\nTesla, Inc.는 미국의 다국적 자동차 및 청정 에너지 회사입니다. 이 회사는 전기 자동차(BEV), 고정형 배터리 에너지 저장 장치, 태양 전지판, 태양광 지붕널 및 관련 제품/서비스를 설계, 제조 및 판매합니다. 2003년 7월 Martin Eberhard와 Marc Tarpenning이 Tesla Motors로 설립했으며, Nikola Tesla를 기리기 위해 명명되었습니다. Elon Musk는 2004년 Tesla의 초기 자금 조달을 주도하여 2008년에 회장 겸 CEO가 되었습니다.']","2024년 12월 델라웨어 법원은 Elon Musk의 560억 달러 급여 패키지를 부적절한 이사회 승인 이유로 거부했습니다. Tesla, Inc.는 2003년 7월 Martin Eberhard와 Marc Tarpenning이 Tesla Motors로 설립했으며, Nikola Tesla의 이름을 따서 명명되었습니다. Elon Musk는 2004년에 Tesla의 초기 자금 조달을 주도했고, 2008년에 회장 겸 CEO가 되었습니다. 현재 Tesla는 Model S, Model X, Model 3, Model Y, Semi, Cybertruck 등 6가지 차량 모델을 제공하고 있습니다. 이처럼 Elon Musk는 Tesla의 성장과 경영에 중요한 역할을 해왔으며, 그의 급여 패키지 거부 사건은 회사 경영과 관련된 법적 이슈를 반영합니다.",,,,multi_hop_specific_query_synthesizer
2009년 6월에 설립된 전기차 회사와 같은 시기에 Tesla가 미국 에너지부로부터 받은 대출의 규모와 그 대출이 Tesla의 이후 상장과 생산에 어떤 영향을 미쳤는지 알려주세요.,"['<1-hop>\n\n- **회사 유형:** 상장\n- **거래소:** NASDAQ: RIVN\n- **설립:** 2009년 6월, 플로리다 주 록ledge\n- **설립자:** R. J. 스캐린지\n- **본사:** 미국 캘리포니아 주 어바인\n- **서비스 지역:** 북미\n- **주요 인물:** R. J. 스캐린지 (CEO)\n- **제품:** 전기 자동차, 배터리\n- **생산량 (2023):** 57,232대\n- **서비스:** 전기 자동차 충전, 자동차 보험\n- **수익 (2023):** 44억 3천만 미국 달러\n- **순이익 (2023):** -54억 미국 달러\n- **총 자산 (2023):** 168억 미국 달러', '<2-hop>\n\nRoadster 생산은 2008년에 시작되었습니다. 2009년 1월까지 Tesla는 1억 8,700만 달러를 모금하고 147대의 자동차를 인도했습니다. 2009년 6월, Tesla는 미국 에너지부로부터 4억 6,500만 달러의 대출을 받았으며, 2013년 5월에 이자와 함께 상환했습니다.\n\n### IPO, Model S 및 Model X (2010–2015)\n\n2010년 5월, Tesla는 캘리포니아 주 프리몬트의 NUMMI 공장을 Toyota로부터 인수했습니다. 이 회사는 2010년 6월 NASDAQ에 상장하여 2억 2,600만 달러를 조달했습니다.']","2009년 6월에 설립된 전기차 회사는 플로리다 주 록ledge에서 R. J. 스캐린지에 의해 설립되었으며, 현재 미국 캘리포니아 주 어바인에 본사를 두고 있습니다. 같은 시기인 2009년 6월, Tesla는 미국 에너지부로부터 4억 6,500만 달러의 대출을 받았으며, 이 대출은 2013년 5월에 이자와 함께 상환되었습니다. 이후 Tesla는 2010년 5월에 캘리포니아 주 프리몬트의 NUMMI 공장을 Toyota로부터 인수했고, 2010년 6월 NASDAQ에 상장하여 2억 2,600만 달러를 조달하는 등 생산과 자금 조달에 중요한 전환점을 맞았습니다.",,,,multi_hop_specific_query_synthesizer
"Can you explain how Rivian Automotive started and changed from sports car prototype to electric and autonomous vehicles, and also what steps they took to prepare production including buying factory and launching first models like R1T and R1S?","['<1-hop>\n\n- 2009년 R. J. 스캐린지가 Mainstream Motors로 설립.\n- 2011년 Rivian Automotive로 사명 변경.\n- 처음에는 스포츠카 프로토타입(R1)에 집중했지만 전기 및 자율 주행 차량으로 전환.\n\n**생산 준비 (2016–20):**\n\n- 2017년 일리노이 주 노멀에 있는 이전 Mitsubishi Motors 제조 공장을 1,600만 달러에 인수.\n- 2017년 12월, 첫 두 제품인 R1T (픽업 트럭)와 R1S (SUV)를 공개.\n- 생산은 2020년에 시작될 예정.\n\n**첫 모델 배송; IPO; 감원 및 확장 (2021–24):**']","Rivian Automotive was originally founded in 2009 by R. J. Scaringe as Mainstream Motors and changed its name to Rivian Automotive in 2011. Initially, the company focused on a sports car prototype called R1 but later shifted its focus to electric and autonomous vehicles. To prepare for production between 2016 and 2020, Rivian acquired a former Mitsubishi Motors manufacturing plant in Normal, Illinois for 16 million dollars in 2017. In December 2017, Rivian unveiled its first two products, the R1T pickup truck and the R1S SUV, with production planned to start in 2020.",,,,multi_hop_specific_query_synthesizer
2023년 4월에 Rivian이 발표한 EV 충전 관련 주요 내용은 무엇인가요?,['<1-hop>\n\n**EV 충전**\n\nRivian은 미국과 캐나다 전역에 공공 충전소 네트워크를 개발하고 있습니다. Rivian은 2021년에 Waypoint 충전기 설치를 시작했지만 2023년 4월에 Rivian Adventure Network가 Rivian 이외의 차량에도 개방될 것이라고 발표되었습니다. Rivian은 또한 2025년 모델 연도부터 북미에서 차량에 북미 충전 시스템(NACS)을 채택할 예정입니다.\n\n**시설**'],"2023년 4월에 Rivian은 Rivian Adventure Network를 Rivian 차량뿐만 아니라 다른 차량에도 개방할 것이라고 발표했습니다. 또한, Rivian은 2025년 모델 연도부터 북미에서 차량에 북미 충전 시스템(NACS)을 채택할 예정임을 밝혔습니다.",,,,multi_hop_specific_query_synthesizer
2021년에 Rivian이 시작한 Waypoint 충전기 설치와 2023년 Rivian Adventure Network의 개방 계획은 미국 전기차 충전 인프라에 어떤 변화를 가져왔나요?,['<1-hop>\n\n**EV 충전**\n\nRivian은 미국과 캐나다 전역에 공공 충전소 네트워크를 개발하고 있습니다. Rivian은 2021년에 Waypoint 충전기 설치를 시작했지만 2023년 4월에 Rivian Adventure Network가 Rivian 이외의 차량에도 개방될 것이라고 발표되었습니다. Rivian은 또한 2025년 모델 연도부터 북미에서 차량에 북미 충전 시스템(NACS)을 채택할 예정입니다.\n\n**시설**'],"Rivian은 2021년에 Waypoint 충전기 설치를 시작하여 미국과 캐나다 전역에 공공 충전소 네트워크를 개발하기 시작했습니다. 이후 2023년 4월에는 Rivian Adventure Network를 Rivian 차량뿐만 아니라 다른 차량에도 개방할 것이라고 발표하여, 미국 전기차 충전 인프라의 접근성과 범위를 확대하는 변화를 가져왔습니다.",,,,multi_hop_specific_query_synthesizer
Can you explane the recent devlopments about Rivian's R3 and how the partneship with Volkswagen in 2024 might affect its electric vehicle lineup?,"['<1-hop>\n\n- 2022년 10월, 느슨한 토크 볼트로 인해 13,000대의 차량을 자발적으로 리콜.\n- 2023년 6월, Tesla의 북미 충전 시스템(NACS) 채택을 발표.\n- 2023년 6월, ""A Better Route Planner""(ABRP) EV 경로 계획 앱을 개발한 Iternio 인수.\n- 2023년 10월, Amazon과의 독점 계약을 종료하여 Rivian이 다른 상업 고객에게 공급할 수 있도록 허용.\n- 2024년 2월, 급여 직원 10% 감축 발표.\n- 2024년 3월, 더 작은 가격대의 R2 SUV 및 R3 공개.', '<2-hop>\n\n**Volkswagen과의 파트너십 (2024)**\n\n- 2024년 6월, Volkswagen Group은 전기 아키텍처 및 소프트웨어 기술 개발을 목표로 Rivian에 최대 50억 달러를 투자할 의향을 발표.\n\n**차량**\n\n- **R1T:** 4개의 전기 모터가 장착된 픽업 트럭. 배터리 크기는 105 kWh에서 180 kWh까지 다양함.\n- **R1S:** 첫 번째 Rivian 플랫폼의 스포츠 유틸리티 차량(SUV) 버전.\n- **Electric Delivery Van (EDV):** 상업용 전기 밴으로, 주로 Amazon용으로 설계되어 사용됨.\n- **R2:** 더 작고 저렴한 SUV로, 새로운 플랫폼에서 2026년 초에 출시될 예정.\n- **R3:** 출시 예정인 전기 소형 SUV.']","Rivian announced the upcoming release of the R3, an electric small SUV, as part of its vehicle lineup. In 2024, Volkswagen Group expressed its intention to invest up to 5 billion dollars in Rivian to develop electric architecture and software technology. This partnership is likely to support Rivian's development of vehicles like the R3 by enhancing their electric vehicle technology and platform capabilities.",,,,multi_hop_specific_query_synthesizer
"2020년 3월에 시작된 Model Y의 배송과 Tesla Semi의 초기 배송 시점이 어떻게 다른지, 그리고 이 두 차량의 주요 특징이 무엇인지 자세히 설명해 주세요?","['<1-hop>\n\n- **Model Y:** 싱글 모터, 후륜 구동 또는 듀얼 모터, 전륜 구동 레이아웃을 갖춘 5인승 및 7인승 구성으로 제공되는 중형 크로스오버 SUV. 이 차량은 고급 Model X SUV보다 저렴하도록 설계되었습니다. Model Y 프로토타입은 2019년 3월에 처음 공개되었으며 배송은 2020년 3월에 시작되었습니다.\n- **Tesla Semi:** Tesla Semi는 Tesla, Inc.의 클래스 8 세미 트럭으로, 트리 모터, 후륜 구동 레이아웃을 갖추고 있습니다. Tesla는 Semi가 일반적인 디젤 세미 트럭보다 약 3배 더 강력하고 주행 거리가 500마일(800km)이라고 주장합니다. 초기 배송은 2022년 12월 1일에 PepsiCo에 이루어졌습니다.']","Model Y는 2019년 3월에 프로토타입이 처음 공개되었고, 2020년 3월에 배송이 시작된 중형 크로스오버 SUV입니다. 이 차량은 싱글 모터 후륜 구동 또는 듀얼 모터 전륜 구동 레이아웃을 갖추고 있으며, 5인승 및 7인승 구성으로 제공됩니다. Model Y는 고급 Model X SUV보다 저렴하도록 설계되었습니다. 반면, Tesla Semi는 클래스 8 세미 트럭으로 트리 모터 후륜 구동 레이아웃을 가지고 있으며, 일반적인 디젤 세미 트럭보다 약 3배 더 강력하고 500마일(800km)의 주행 거리를 자랑합니다. Tesla Semi의 초기 배송은 2022년 12월 1일에 PepsiCo에 이루어졌습니다. 따라서 Model Y는 2020년 3월에 배송이 시작된 반면, Tesla Semi는 약 2년 9개월 후인 2022년 12월에 첫 배송이 이루어졌습니다.",,,,multi_hop_specific_query_synthesizer
Tesla의 전기차 생산 시작 모델인 Roadster가 이후 Tesla의 시장 점유율과 기업 가치에 어떤 영향을 미쳤나요?,"['<1-hop>\n\nTesla의 차량 생산은 2008년 Roadster로 시작하여 Model S (2012), Model X (2015), Model 3 (2017), Model Y (2020), Semi (2022) 및 Cybertruck (2023)으로 이어졌습니다. 이 회사는 세계에서 가장 가치 있는 회사 중 하나이며 2020년 7월 이후 가장 가치 있는 자동차 제조업체입니다. Tesla는 2021~2022년, 그리고 2024년에 다시 한 번 한때 1조 달러의 가치를 달성했습니다. 2023년에는 배터리 전기 자동차 시장에서 가장 큰 점유율(19.9%)을 차지했으며 Forbes Global 2000에서 69위에 랭크되었습니다.']","Tesla의 차량 생산은 2008년 Roadster로 시작되었으며, 이후 Model S, Model X, Model 3, Model Y, Semi, Cybertruck으로 이어졌습니다. 이 초기 모델인 Roadster를 시작으로 Tesla는 2020년 7월 이후 가장 가치 있는 자동차 제조업체가 되었고, 2021~2022년과 2024년에 다시 한 번 1조 달러의 기업 가치를 달성했습니다. 또한 2023년에는 배터리 전기 자동차 시장에서 19.9%의 가장 큰 점유율을 차지하며 시장을 선도하고 있습니다.",,,,multi_hop_specific_query_synthesizer
Can you explane how Tesla's acquisiton of SolarCity in 2016 influenced the formation of Tesla Energy and how this event relates to the launch and production challenges of the Model 3 sedan?,"['<1-hop>\n\nTesla는 2016년 11월 SolarCity를 26억 달러에 인수하여 Tesla Energy를 설립했습니다. 2017년 2월, Tesla Motors는 사명을 Tesla, Inc.로 변경했습니다.\n\nModel 3 세단은 2016년 4월에 공개되어 일주일 만에 325,000건 이상의 예약이 접수되었습니다. ""생산 지옥""으로 묘사된 생산 문제로 인해 지연이 발생했습니다. 2018년 말까지 Model 3는 세계에서 가장 많이 팔린 전기 자동차(2018-2021)가 되었습니다. 2018년 8월, Musk는 Tesla를 비상장으로 전환할 계획을 발표했지만 실현되지 않았고 논란과 SEC의 증권 사기 혐의로 이어졌습니다.\n\n### 글로벌 확장 및 Model Y (2019–현재)', '<2-hop>\n\nTesla는 2012년 6월 Model S 고급 세단을 출시했습니다. Model S는 여러 자동차 상을 받았으며 노르웨이(2013년 9월)와 전 세계(2015년 및 2016년)에서 가장 많이 팔린 전기 자동차가 되었습니다. Tesla는 2013년 7월 NASDAQ-100에 합류했습니다.\n\n2014년, Tesla는 운전자 지원 시스템인 Autopilot을 발표했습니다. Tesla는 2015년 4월 Powerwall 및 Powerpack과 함께 에너지 저장 시장에 진출하여 일주일 만에 8억 달러의 주문을 받았습니다. Model X SUV는 2015년 9월에 출시되었습니다.\n\n### SolarCity 및 Model 3 (2016–2018)']","Tesla acquired SolarCity in November 2016 for 2.6 billion dollars, which led to the establishment of Tesla Energy. This acquisition was a significant step in expanding Tesla's business into energy solutions. Around the same period, Tesla unveiled the Model 3 sedan in April 2016, which received over 325,000 reservations within a week. However, the Model 3 faced production delays described as ""production hell."" Despite these challenges, by the end of 2018, the Model 3 became the world's best-selling electric car from 2018 to 2021. Thus, the acquisition of SolarCity and the launch of Model 3 were closely linked events marking Tesla's expansion both in energy and electric vehicles.",,,,multi_hop_specific_query_synthesizer
What is NACS and how is Rivian planning to adopt it in their EV charging network?,"['<1-hop>\n\n**EV 충전**\n\nRivian은 미국과 캐나다 전역에 공공 충전소 네트워크를 개발하고 있습니다. Rivian은 2021년에 Waypoint 충전기 설치를 시작했지만 2023년 4월에 Rivian Adventure Network가 Rivian 이외의 차량에도 개방될 것이라고 발표되었습니다. Rivian은 또한 2025년 모델 연도부터 북미에서 차량에 북미 충전 시스템(NACS)을 채택할 예정입니다.\n\n**시설**', '<2-hop>\n\nTesla는 무선 업데이트를 사용하여 강력한 온보드 컴퓨터를 통해 기능을 추가하거나 문제를 해결합니다.\n\n### 모터\n\nTesla는 유도 모터와 동기 릴럭턴스 모터(SynRM) 특성을 가진 내부 영구 자석(IPM) 모터를 만듭니다.\n\n### 북미 충전 표준\n\n북미 충전 표준(NACS)은 Tesla에서 개발한 전기 자동차 충전 커넥터 시스템입니다.\n\n### Autopilot 및 완전 자율 주행\n\nTesla Autopilot은 Tesla에서 개발한 고급 운전자 지원 시스템(ADAS)으로, 부분적인 차량 자동화를 의미합니다.\n\n### 로봇 공학']","NACS, or the North American Charging Standard, is an electric vehicle charging connector system developed by Tesla. Rivian plans to adopt NACS for their vehicles starting with the 2025 model year in North America. Additionally, Rivian is developing a public charging network across the US and Canada, initially installing Waypoint chargers since 2021, and announced in April 2023 that their Rivian Adventure Network will be open to non-Rivian vehicles.",,,,multi_hop_specific_query_synthesizer
Tesla Energy는 SolarCity 인수 후 어떤 제품과 온라인 플랫폼으로 태양 에너지 시장에서 사업 확장했나?,"['<1-hop>\n\nTesla Energy는 태양 에너지 생성 시스템과 배터리 에너지 저장 제품을 개발, 구축, 판매 및 설치합니다. 제품에는 태양 전지판, Solar Roof, Solar Inverter, Powerwall 및 Megapack이 포함됩니다. 이 회사는 대규모 고객을 위한 자동화된 전력 거래, 수요 예측 및 제품 제어를 위한 온라인 플랫폼을 운영하고 있습니다.\n\n## 비즈니스 전략', '<2-hop>\n\nTesla는 2016년 11월 SolarCity를 26억 달러에 인수하여 Tesla Energy를 설립했습니다. 2017년 2월, Tesla Motors는 사명을 Tesla, Inc.로 변경했습니다.\n\nModel 3 세단은 2016년 4월에 공개되어 일주일 만에 325,000건 이상의 예약이 접수되었습니다. ""생산 지옥""으로 묘사된 생산 문제로 인해 지연이 발생했습니다. 2018년 말까지 Model 3는 세계에서 가장 많이 팔린 전기 자동차(2018-2021)가 되었습니다. 2018년 8월, Musk는 Tesla를 비상장으로 전환할 계획을 발표했지만 실현되지 않았고 논란과 SEC의 증권 사기 혐의로 이어졌습니다.\n\n### 글로벌 확장 및 Model Y (2019–현재)']","Tesla Energy는 2016년 11월 SolarCity를 26억 달러에 인수하여 설립되었으며, 태양 전지판, Solar Roof, Solar Inverter, Powerwall 및 Megapack 같은 태양 에너지 생성 시스템과 배터리 에너지 저장 제품을 개발, 구축, 판매 및 설치합니다. 또한 대규모 고객을 위한 자동화된 전력 거래, 수요 예측 및 제품 제어를 위한 온라인 플랫폼을 운영하여 태양 에너지 시장에서 사업을 확장하고 있습니다.",,,,multi_hop_specific_query_synthesizer
"Tesla의 최초 전기차 Roadster가 회사의 성장과 시장 점유율 확대에 어떻게 기여했으며, 이후 Tesla가 직면한 주요 법적 및 평판 문제는 무엇인가요?","['<1-hop>\n\nTesla의 차량 생산은 2008년 Roadster로 시작하여 Model S (2012), Model X (2015), Model 3 (2017), Model Y (2020), Semi (2022) 및 Cybertruck (2023)으로 이어졌습니다. 이 회사는 세계에서 가장 가치 있는 회사 중 하나이며 2020년 7월 이후 가장 가치 있는 자동차 제조업체입니다. Tesla는 2021~2022년, 그리고 2024년에 다시 한 번 한때 1조 달러의 가치를 달성했습니다. 2023년에는 배터리 전기 자동차 시장에서 가장 큰 점유율(19.9%)을 차지했으며 Forbes Global 2000에서 69위에 랭크되었습니다.', '<2-hop>\n\nTesla는 내부 고발자 보복, 근로자 권리 침해, 안전 결함, 홍보 부족, Musk의 논란의 여지가 있는 발언과 관련된 소송, 정부 조사 및 비판에 직면했습니다.\n\n## 역사\n\n### 창립 (2003–2004)\n\nTesla Motors, Inc.는 2003년 7월 1일에 Martin Eberhard와 Marc Tarpenning에 의해 설립되었으며, 각각 CEO와 CFO를 역임했습니다. Ian Wright는 얼마 지나지 않아 합류했습니다. 2004년 2월, Elon Musk는 750만 달러의 시리즈 A 자금 조달을 주도하여 회장 겸 최대 주주가 되었습니다. J. B. Straubel은 2004년 5월 CTO로 합류했습니다. 다섯 명 모두 공동 설립자로 인정받고 있습니다.\n\n### Roadster (2005–2009)']","Tesla의 차량 생산은 2008년 Roadster로 시작되었으며, 이 모델은 이후 Model S, Model X, Model 3, Model Y, Semi, Cybertruck으로 이어지는 성장의 기반이 되었습니다. Tesla는 2023년 배터리 전기 자동차 시장에서 19.9%의 가장 큰 점유율을 차지하며 세계에서 가장 가치 있는 자동차 제조업체 중 하나로 자리매김했습니다. 그러나 Tesla는 내부 고발자 보복, 근로자 권리 침해, 안전 결함, 홍보 부족, Elon Musk의 논란의 여지가 있는 발언과 관련된 소송, 정부 조사 및 비판 등 다양한 법적 및 평판 문제에 직면해 있습니다.",,,,multi_hop_specific_query_synthesizer
2019년 11월에 발표된 테슬라의 사이버트럭은 어떤 구동 방식 모델들이 제공되나요?,"['<1-hop>\n\n- **Cybertruck:** 2019년 11월에 처음 발표된 풀사이즈 픽업 트럭. 후륜 구동, 듀얼 모터 전륜 구동, 트리 모터 전륜 구동의 세 가지 모델이 제공됩니다.']","2019년 11월에 처음 발표된 테슬라의 사이버트럭은 후륜 구동, 듀얼 모터 전륜 구동, 트리 모터 전륜 구동의 세 가지 모델이 제공됩니다.",,,,multi_hop_specific_query_synthesizer
"Tesla, Inc.의 Model Y와 Tesla Semi는 각각 어떤 주요 특징과 출시 시기를 가지고 있으며, 이 두 차량이 미국 전기차 시장에서 어떤 차별화된 역할을 수행하는지 Tesla, Inc.의 제품 전략 관점에서 설명해 주시겠습니까?","['<1-hop>\n\n- **Model Y:** 싱글 모터, 후륜 구동 또는 듀얼 모터, 전륜 구동 레이아웃을 갖춘 5인승 및 7인승 구성으로 제공되는 중형 크로스오버 SUV. 이 차량은 고급 Model X SUV보다 저렴하도록 설계되었습니다. Model Y 프로토타입은 2019년 3월에 처음 공개되었으며 배송은 2020년 3월에 시작되었습니다.\n- **Tesla Semi:** Tesla Semi는 Tesla, Inc.의 클래스 8 세미 트럭으로, 트리 모터, 후륜 구동 레이아웃을 갖추고 있습니다. Tesla는 Semi가 일반적인 디젤 세미 트럭보다 약 3배 더 강력하고 주행 거리가 500마일(800km)이라고 주장합니다. 초기 배송은 2022년 12월 1일에 PepsiCo에 이루어졌습니다.']","Tesla, Inc.의 Model Y는 싱글 모터 후륜 구동 또는 듀얼 모터 전륜 구동 레이아웃을 갖춘 5인승 및 7인승 중형 크로스오버 SUV로, 고급 Model X SUV보다 저렴하게 설계되었습니다. Model Y 프로토타입은 2019년 3월에 처음 공개되었고, 배송은 2020년 3월에 시작되었습니다. 반면, Tesla Semi는 클래스 8 세미 트럭으로 트리 모터 후륜 구동 레이아웃을 갖추고 있으며, 일반적인 디젤 세미 트럭보다 약 3배 더 강력하고 500마일(800km)의 주행 거리를 제공합니다. Tesla Semi의 초기 배송은 2022년 12월 1일에 PepsiCo에 이루어졌습니다. 이 두 차량은 각각 승용 SUV 시장과 상용 트럭 시장에서 Tesla, Inc.가 전기차 시장을 다각화하고 확장하는 데 중요한 역할을 하며, Model Y는 대중적인 중형 SUV 수요를 겨냥하고, Tesla Semi는 장거리 운송 분야에서 전기화와 효율성을 강조하는 전략적 제품으로 자리매김하고 있습니다.",,,,multi_hop_specific_query_synthesizer
"2024년 현재 Tesla의 차량 모델 중 Semi는 언제 제조되었으며, 이 모델이 Tesla의 전체 제품 라인업에서 어떤 위치를 차지하고 있는지 설명해 주시겠습니까?","['<1-hop>\n\n2024년 12월, 델라웨어 법원은 부적절한 이사회 승인을 이유로 Elon Musk의 560억 달러 급여 패키지를 거부했습니다.\n\n## 자동차 제품 및 서비스\n\n2024년 11월 현재 Tesla는 Model S, Model X, Model 3, Model Y, Semi 및 Cybertruck의 6가지 차량 모델을 제공합니다. 다음은 Tesla 모델 목록입니다.', '<2-hop>\n\n| Tesla 모델 |          |       |                  |\n| :--------- | :------- | :---- | :--------------- |\n| 이름       | 제조년도 | 좌석  | 참고             |\n| Roadster   | 2008     | 2     | 2012년에 단종    |\n| Model S    | 2012     | 5/7   |                  |\n| Model X    | 2015     | 5/6/7 |                  |\n| Model 3    | 2017     | 5     |                  |\n| Model Y    | 2020     | 5/7   |                  |\n| Semi       | 2022     | 2     |                  |\n| Cybertruck | 2023     | 5     |                  |\n| Roadster 2 |          | 2/4   | 2025년 출시 예정 |\n| Cybercab   |          | 2     | 2026년 출시 예정 |\n| Robovan    |          | 20    | 명시된 기간 없음 |\n\n### 사용 가능한 제품']","Tesla의 Semi 모델은 2022년에 제조되었으며, 2인승 차량입니다. 2024년 11월 기준으로 Tesla는 Model S, Model X, Model 3, Model Y, Semi, Cybertruck 등 총 6가지 차량 모델을 제공하고 있습니다. Semi는 이 중 상용 전기 트럭으로서 독특한 위치를 차지하고 있으며, Tesla의 다양한 승용차 모델과 함께 전체 제품 라인업을 구성하고 있습니다.",,,,multi_hop_specific_query_synthesizer
